Drama Name,Overall Drama Rating (Out of 10),Actors,Viewship Rate,Genre,Director,Writer,Year,Number of Episodes,Network,Network Type
Love all Play,8.3, Park Ji-hyun,1.4, Drama,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Park Ji-hyun,1.4, Sports,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Kim Mu-jun,1.4,Romance,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Kim Mu-jun,1.4, Drama,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Kim Mu-jun,1.4, Sports,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Seo Ji-hye,1.4,Romance,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Seo Ji-hye,1.4, Drama,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Love all Play,8.3, Seo Ji-hye,1.4, Sports,Jo Woong,Heo Sủng-hye,2022,16,KBS,Broadcast
Shooting Star,7.7,Lee Sung-kyung. Kim Young-dae,1.421,Romance,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7,Lee Sung-kyung. Kim Young-dae,1.421, Comedy,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Yoon Jong-hoon,1.421,Romance,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Yoon Jong-hoon,1.421, Comedy,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Kim Yoon-hye,1.421,Romance,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Kim Yoon-hye,1.421, Comedy,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Lee Jung-shin,1.421,Romance,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Lee Jung-shin,1.421, Comedy,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Park So-jin ,1.421,Romance,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Shooting Star,7.7, Park So-jin ,1.421, Comedy,Lee Soo-hyun,Choi Young-woo,2022,16,TvN,Broadcast
Our Blues,8.6,Lee Byung-hun,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6,Lee Byung-hun,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Shin Min-a,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Shin Min-a,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Cha Seung-won,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Cha Seung-won,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Lee Jung-eun,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Lee Jung-eun,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Uhm Jung-hwa,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Uhm Jung-hwa,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Han Ji-min,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Han Ji-min,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Kim Woo-bin,9.953,Slice-of-life,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
Our Blues,8.6, Kim Woo-bin,9.953, Drama,Kim Kyu-tae,Noh Hee-kyung,2022,20,TvN,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4,Romance,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4,Romance, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4, Fantasy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4, Fantasy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4, Comedy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5,Park Hae-jin,3.4, Comedy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4,Romance,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4,Romance, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4, Fantasy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4, Fantasy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4, Comedy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jin Ki-joo,3.4, Comedy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4,Romance,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4,Romance, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4, Fantasy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4, Fantasy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4, Comedy,Lee Hyung-min,Ha Yoo-ah ,2022,16,MBC,Broadcast
From now on show time ,7.5, Jing Joon-ho ,3.4, Comedy, Jeong Sang-her,Ha Yoo-ah ,2022,16,MBC,Broadcast
Welcome to wedding hell,6.2,Lee Jin-wook,3.6,Romance,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2,Lee Jin-wook,3.6,Romance, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2,Lee Jin-wook,3.6, Drama,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2,Lee Jin-wook,3.6, Drama, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Lee Yeon-Hee,3.6,Romance,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Lee Yeon-Hee,3.6,Romance, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Lee Yeon-Hee,3.6, Drama,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Lee Yeon-Hee,3.6, Drama, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Kil Yong-woo,3.6,Romance,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Kil Yong-woo,3.6,Romance, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Kil Yong-woo,3.6, Drama,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Kil Yong-woo,3.6, Drama, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Yoon Yoo-sun ,3.6,Romance,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Yoon Yoo-sun ,3.6,Romance, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Yoon Yoo-sun ,3.6, Drama,Seo Joo-wan,Choi I-rang,2022,12,KakaoTV,Streaming
Welcome to wedding hell,6.2, Yoon Yoo-sun ,3.6, Drama, Song Je-young ,Choi I-rang,2022,12,KakaoTV,Streaming
Woori the virgin,5.5,Im Soo-hyang,3.6,Romance,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5,Im Soo-hyang,3.6, Comedy,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5,Im Soo-hyang,3.6, Satire,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Sung Hoon,3.6,Romance,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Sung Hoon,3.6, Comedy,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Sung Hoon,3.6, Satire,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Shin Dong-wook,3.6,Romance,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Shin Dong-wook,3.6, Comedy,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Shin Dong-wook,3.6, Satire,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Hong Ji-yoon,3.6,Romance,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Hong Ji-yoon,3.6, Comedy,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Woori the virgin,5.5, Hong Ji-yoon,3.6, Satire,Jeong Jeong-hwa,Jeong Jeong-hwa,2022,14,SBS,Broadcast
Bloody heart,7.4,Lee Joon,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4,Lee Joon,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4,Lee Joon,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Kang Han-na,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Kang Han-na,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Kang Han-na,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Jang Hyuk,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Jang Hyuk,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Jang Hyuk,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Park Ji-yeon,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Park Ji-yeon,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Park Ji-yeon,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Heo Sung-tae,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Heo Sung-tae,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Heo Sung-tae,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Choi Ri ,6.65,Historical,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Choi Ri ,6.65, Drama,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Bloody heart,7.4, Choi Ri ,6.65, Romance,Yoo Young-eun ,Park Pil-joo ,2022,16,KBS,Broadcast
Kiss sixth sense,7.4,Yoon Kye-sang,4,Romance,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4,Yoon Kye-sang,4, Comedy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4,Yoon Kye-sang,4, Fantasy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Seo Ji-hye,4,Romance,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Seo Ji-hye,4, Comedy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Seo Ji-hye,4, Fantasy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Kim Ji-seok ,4,Romance,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Kim Ji-seok ,4, Comedy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Kiss sixth sense,7.4, Kim Ji-seok ,4, Fantasy,Nam Ki-Hoon,Jeon Yu-ri ,2022,12,Disney+,Streaming
Dear. M,7.4,Park Hye-su,4,Romance ,Park Jin-woo,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4,Park Hye-su,4,Romance , Seo Joo-wan ,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Jeong Jae-hyun,4,Romance ,Park Jin-woo,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Jeong Jae-hyun,4,Romance , Seo Joo-wan ,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Roh Jeong-eui,4,Romance ,Park Jin-woo,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Roh Jeong-eui,4,Romance , Seo Joo-wan ,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Bae Hyun-sung ,4,Romance ,Park Jin-woo,Lee Seul ,2022,12,KBS,Broadcast
Dear. M,7.4, Bae Hyun-sung ,4,Romance , Seo Joo-wan ,Lee Seul ,2022,12,KBS,Broadcast
Yumi’s cell S2,8,Kim Go-eun,2.23,Romance,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8,Kim Go-eun,2.23,Romance,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8,Kim Go-eun,2.23, Drama ,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8,Kim Go-eun,2.23, Drama ,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Ahn Bo-hyun,2.23,Romance,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Ahn Bo-hyun,2.23,Romance,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Ahn Bo-hyun,2.23, Drama ,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Ahn Bo-hyun,2.23, Drama ,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Park Jin-young,2.23,Romance,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Park Jin-young,2.23,Romance,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Park Jin-young,2.23, Drama ,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Park Jin-young,2.23, Drama ,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Lee Yu-bi,2.23,Romance,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Lee Yu-bi,2.23,Romance,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Lee Yu-bi,2.23, Drama ,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, Lee Yu-bi,2.23, Drama ,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, park Ji-hyun,2.23,Romance,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, park Ji-hyun,2.23,Romance,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Yumi’s cell S2,8, park Ji-hyun,2.23, Drama ,Lee Sang-yeop,Kim Kyung-ran,2022,14,TvN,Broadcast
Yumi’s cell S2,8, park Ji-hyun,2.23, Drama ,Lee Sang-yeop, Kim Yoon-joo,2022,14,TvN,Broadcast
Why her,7.8,Seo Hyun-jin,8.2,Mystery,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8,Seo Hyun-jin,8.2, legal,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8,Seo Hyun-jin,8.2, Romance ,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Hwang In-youp,8.2,Mystery,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Hwang In-youp,8.2, legal,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Hwang In-youp,8.2, Romance ,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Huh Joon-ho,8.2,Mystery,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Huh Joon-ho,8.2, legal,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Huh Joon-ho,8.2, Romance ,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Bae In-hyuk ,8.2,Mystery,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Bae In-hyuk ,8.2, legal,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Why her,7.8, Bae In-hyuk ,8.2, Romance ,Park Soo-jin,Kim Ji-eun ,2022,16,SBS,Broadcast
Link,7.3,Yeo Jin-goo,2.108,Fantasy,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3,Yeo Jin-goo,2.108,Fantasy,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
Link,7.3,Yeo Jin-goo,2.108, Drama,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3,Yeo Jin-goo,2.108, Drama,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
Link,7.3,Yeo Jin-goo,2.108, Romance,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3,Yeo Jin-goo,2.108, Romance,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108,Fantasy,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108,Fantasy,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108, Drama,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108, Drama,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108, Romance,Hong Jong-chan,Kwon Ki-young,2022,16,TvN,Broadcast
Link,7.3, Moon Ga-young ,2.108, Romance,Hong Jong-chan, Kwon Do-hwan ,2022,16,TvN,Broadcast
The jinx’s lover,6.5,Seohyun,3.3,Fantasy,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5,Seohyun,3.3, Romance,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Na In-woo,3.3,Fantasy,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Na In-woo,3.3, Romance,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Jun Kwang-ryul,3.3,Fantasy,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Jun Kwang-ryul,3.3, Romance,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Yoon Ji-hye ,3.3,Fantasy,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
The jinx’s lover,6.5, Yoon Ji-hye ,3.3, Romance,Yoon Sang-ho,Jang Yoon-mi ,2022,16,KBS,Broadcast
Cafe Minamdang,7.3,Seo In-guk,4.89,Mystery,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3,Seo In-guk,4.89, Comedy,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3,Seo In-guk,4.89, Romance ,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Oh Yeon-seo,4.89,Mystery,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Oh Yeon-seo,4.89, Comedy,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Oh Yeon-seo,4.89, Romance ,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwak Si-yang,4.89,Mystery,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwak Si-yang,4.89, Comedy,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwak Si-yang,4.89, Romance ,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kang Mi-na,4.89,Mystery,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kang Mi-na,4.89, Comedy,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kang Mi-na,4.89, Romance ,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwon Soo-hyun ,4.89,Mystery,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwon Soo-hyun ,4.89, Comedy,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Cafe Minamdang,7.3, Kwon Soo-hyun ,4.89, Romance ,Go Jae-hyun ,Park Hye-jin ,2022,18,KBS,Broadcast
Extraordinary attorney Woo,8.8,Park Eun-bin,10.937,Legal,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8,Park Eun-bin,10.937, Drama,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8,Park Eun-bin,10.937, Romance ,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Tae-oh,10.937,Legal,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Tae-oh,10.937, Drama,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Tae-oh,10.937, Romance ,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Ki-young ,10.937,Legal,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Ki-young ,10.937, Drama,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Extraordinary attorney Woo,8.8, Kang Ki-young ,10.937, Romance ,Yoo In-sik,Moon Ji-won ,2022,16,ENA,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5,Fantasy,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5,Fantasy,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Romance,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Romance,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Historical,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Historical,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Action ,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7,Lee Jae-Wook,7.5, Action ,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5,Fantasy,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5,Fantasy,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Romance,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Romance,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Historical,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Historical,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Action ,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Jung So-min,7.5, Action ,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Hwang Min-hyun,7.5,Fantasy,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Hwang Min-hyun,7.5,Fantasy,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Hwang Min-hyun,7.5, Romance,Park Joon-hwa,Hong Jung-eun,2022,20,TvN,Broadcast
Alchemy of soul,8.7, Hwang Min-hyun,7.5, Romance,Park Joon-hwa, Hong Mi-ran,2022,20,TvN,Broadcast
